scheme_code,scheme_name,amc_name,category,isin_growth,isin_reinvestment,plan_type,option_type,nav,nav_date
119519,Aditya Birla Sun Life International Equity Fund Plan B,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01Q97,INF209K01WV7,Unknown,Other,,
119518,Aditya Birla Sun Life International Equity Fund Plan B,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01WU9,,Unknown,Other,,
106876,Aditya Birla Sun Life International Equity Fund Plan B,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01546,,Unknown,Other,,
106875,Aditya Birla Sun Life International Equity Fund Plan B,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01538,INF209K01CW7,Unknown,Other,,
119436,Aditya Birla Sun Life Large & Mid Cap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Large & Mid Cap Fund,INF209K01VH8,,Unknown,Other,,
100033,Aditya Birla Sun Life Large & Mid Cap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Large & Mid Cap Fund,INF209K01165,,Unknown,Other,,
119433,Aditya Birla Sun Life Large & Mid Cap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Large & Mid Cap Fund,INF209K01VG0,INF209K01VI6,Unknown,Other,,
100034,Aditya Birla Sun Life Large & Mid Cap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Large & Mid Cap Fund,INF209K01157,INF209K01CE5,Unknown,Other,,
119528,Aditya Birla Sun Life Large Cap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Large Cap Fund,INF209K01YY7,,Unknown,Other,,
119527,Aditya Birla Sun Life Large Cap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Large Cap Fund,INF209K01YX9,INF209K01YW1,Unknown,Other,,
103174,Aditya Birla Sun Life Large Cap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Large Cap Fund,INF209K01BR9,,Unknown,Other,,
103173,Aditya Birla Sun Life Large Cap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Large Cap Fund,INF209K01BO6,INF209K01EC5,Unknown,Other,,
100047,Aditya Birla Sun Life Liquid Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Liquid Fund,INF209K01RU9,,Unknown,Other,,
119568,Aditya Birla Sun Life Liquid Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Liquid Fund,INF209K01VA3,,Unknown,Other,,
100046,Aditya Birla Sun Life Liquid Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Liquid Fund,INF209K01KQ2,INF209K01SQ5,Unknown,Other,,
119569,Aditya Birla Sun Life Liquid Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Liquid Fund,INF209K01UZ2,,Unknown,Other,,
119571,Aditya Birla Sun Life Liquid Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Liquid Fund,INF209K01VD7,,Unknown,Other,,
119570,Aditya Birla Sun Life Liquid Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Liquid Fund,INF209K01VC9,,Unknown,Other,,
100041,Aditya Birla Sun Life Liquid Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Liquid Fund,,INF209K01KN9,Unknown,Other,,
100048,Aditya Birla Sun Life Liquid Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Liquid Fund,INF209KA1LK7,INF209K01KY6,Unknown,Other,,
103885,Aditya Birla Sun Life Liquid Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Liquid Fund,INF209KA1LI1,,Unknown,Other,,
100044,Aditya Birla Sun Life Liquid Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Liquid Fund,,INF209K01KP4,Unknown,Other,,
100051,Aditya Birla Sun Life Liquid Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Liquid Fund,INF209K01KU4,INF209KA1LJ9,Unknown,Other,,
150484,Aditya Birla Sun Life Long Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Long Term Fund,INF209KB17J2,,Unknown,Other,,
150485,Aditya Birla Sun Life Long Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Long Term Fund,INF209KB18J0,INF209KB19J8,Unknown,Other,,
150482,Aditya Birla Sun Life Long Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Long Term Fund,INF209KB14J9,,Unknown,Other,,
150483,Aditya Birla Sun Life Long Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Long Term Fund,INF209KB15J6,INF209KB16J4,Unknown,Other,,
119647,Aditya Birla Sun Life MNC Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01Q06,INF209K01VU1,Unknown,Other,,
119646,Aditya Birla Sun Life MNC Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01VT3,,Unknown,Other,,
100064,Aditya Birla Sun Life MNC Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01322,,Unknown,Other,,
100063,Aditya Birla Sun Life MNC Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209K01314,INF209K01CL0,Unknown,Other,,
154220,Aditya Birla Sun Life MSCI India ETF,Aditya Birla Sun Life Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,INF209KC1662,,Unknown,Other,,
133514,Aditya Birla Sun Life Manufacturing Equity Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KA1YL8,INF209KA1YM6,Unknown,Other,,
133516,Aditya Birla Sun Life Manufacturing Equity Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KA1YK0,,Unknown,Other,,
133515,Aditya Birla Sun Life Manufacturing Equity Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KA1YI4,INF209KA1YJ2,Unknown,Other,,
133513,Aditya Birla Sun Life Manufacturing Equity Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KA1YH6,,Unknown,Other,,
119540,Aditya Birla Sun Life Medium Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium Term Fund,INF209KA1KN3,,Unknown,Other,,
119538,Aditya Birla Sun Life Medium Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium Term Fund,INF209KA1KO1,,Unknown,Other,,
119541,Aditya Birla Sun Life Medium Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium Term Fund,INF209KA1KP8,,Unknown,Other,,
119539,Aditya Birla Sun Life Medium Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium Term Fund,INF209K01XA9,,Unknown,Other,,
111803,Aditya Birla Sun Life Medium Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium Term Fund,INF209K01603,,Unknown,Other,,
111804,Aditya Birla Sun Life Medium Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium Term Fund,INF209K01660,,Unknown,Other,,
111811,Aditya Birla Sun Life Medium Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium Term Fund,INF209K01595,INF209K01CZ0,Unknown,Other,,
111812,Aditya Birla Sun Life Medium Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium Term Fund,INF209K01611,INF209K01DA1,Unknown,Other,,
111809,Aditya Birla Sun Life Medium Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium Term Fund,INF209K01637,INF209KB1OJ2,Unknown,Other,,
111777,Aditya Birla Sun Life Medium to Long Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium to Long Term Fund,INF209K01LD8,,Unknown,Other,,
133446,Aditya Birla Sun Life Medium to Long Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium to Long Term Fund,INF209KA1WL2,INF209KA1WM0,Unknown,Other,,
119655,Aditya Birla Sun Life Medium to Long Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium to Long Term Fund,INF209K01R13,INF209K01WZ8,Unknown,Other,,
119657,Aditya Birla Sun Life Medium to Long Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium to Long Term Fund,INF209K01WY1,,Unknown,Other,,
100038,Aditya Birla Sun Life Medium to Long Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium to Long Term Fund,INF209K01579,,Unknown,Other,,
133445,Aditya Birla Sun Life Medium to Long Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium to Long Term Fund,INF209KA1WJ6,INF209KA1WK4,Unknown,Other,,
100037,Aditya Birla Sun Life Medium to Long Term Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Medium to Long Term Fund,INF209K01587,INF209K01CY3,Unknown,Other,,
119620,Aditya Birla Sun Life Midcap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Mid Cap Fund,INF209K01Q30,,Unknown,Other,,
119619,Aditya Birla Sun Life Midcap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Mid Cap Fund,INF209K01Q22,,Unknown,Other,,
101591,Aditya Birla Sun Life Midcap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Mid Cap Fund,INF209K01355,INF209K01CN6,Unknown,Other,,
101592,Aditya Birla Sun Life Midcap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Mid Cap Fund,INF209K01363,,Unknown,Other,,
101973,Aditya Birla Sun Life Money Market Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Money Market Fund,,INF209K01SZ6,Unknown,Other,,
119513,Aditya Birla Sun Life Money Market Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Money Market Fund,,INF209K01UT5,Unknown,Other,,
119512,Aditya Birla Sun Life Money Market Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Money Market Fund,INF209K01UV1,INF209KA1LM3,Unknown,Other,,
101976,Aditya Birla Sun Life Money Market Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Money Market Fund,INF209K01RV7,,Unknown,Other,,
119511,Aditya Birla Sun Life Money Market Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Money Market Fund,INF209K01UU3,,Unknown,Other,,
101972,Aditya Birla Sun Life Money Market Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Money Market Fund,,INF209K01JZ5,Unknown,Other,,
101974,Aditya Birla Sun Life Money Market Fund,Aditya Birla Sun Life Mutual Fund,Income/Debt Oriented Schemes - Money Market Fund,,INF209K01SY9,Unknown,Other,,
151307,Aditya Birla Sun Life Multi Asset Allocation Fund,Aditya Birla Sun Life Mutual Fund,Hybrid Scheme - Multi Asset Allocation,INF209KB15R9,,Unknown,Other,,
151308,Aditya Birla Sun Life Multi Asset Allocation Fund,Aditya Birla Sun Life Mutual Fund,Hybrid Scheme - Multi Asset Allocation,INF209KB16R7,INF209KB17R5,Unknown,Other,,
151309,Aditya Birla Sun Life Multi Asset Allocation Fund,Aditya Birla Sun Life Mutual Fund,Hybrid Scheme - Multi Asset Allocation,INF209KB12R6,,Unknown,Other,,
151310,Aditya Birla Sun Life Multi Asset Allocation Fund,Aditya Birla Sun Life Mutual Fund,Hybrid Scheme - Multi Asset Allocation,INF209KB13R4,INF209KB14R2,Unknown,Other,,
131865,Aditya Birla Sun Life Multi Asset Omni FoF,Aditya Birla Sun Life Mutual Fund,Other Scheme - FoF Domestic,INF084M01DM9,,Unknown,Other,,
131864,Aditya Birla Sun Life Multi Asset Omni FoF,Aditya Birla Sun Life Mutual Fund,Other Scheme - FoF Domestic,INF084M01AE2,,Unknown,Other,,
131866,Aditya Birla Sun Life Multi Asset Omni FoF,Aditya Birla Sun Life Mutual Fund,Other Scheme - FoF Domestic,INF084M01DN7,INF084M01DO5,Unknown,Other,,
131863,Aditya Birla Sun Life Multi Asset Omni FoF,Aditya Birla Sun Life Mutual Fund,Other Scheme - FoF Domestic,INF084M01AF9,INF084M01AG7,Unknown,Other,,
150688,Aditya Birla Sun Life Multi-Asset Passive FOF,Aditya Birla Sun Life Mutual Fund,Other Scheme - FoF Domestic,INF209KB15M0,,Unknown,Other,,
150689,Aditya Birla Sun Life Multi-Asset Passive FOF,Aditya Birla Sun Life Mutual Fund,Other Scheme - FoF Domestic,INF209KB16M8,INF209KB17M6,Unknown,Other,,
150690,Aditya Birla Sun Life Multi-Asset Passive FOF,Aditya Birla Sun Life Mutual Fund,Other Scheme - FoF Domestic,INF209KB12M7,,Unknown,Other,,
150691,Aditya Birla Sun Life Multi-Asset Passive FOF,Aditya Birla Sun Life Mutual Fund,Other Scheme - FoF Domestic,INF209KB13M5,INF209KB14M3,Unknown,Other,,
148921,Aditya Birla Sun Life Multi-Cap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Multi Cap Fund,INF209KB1Y49,,Unknown,Other,,
148920,Aditya Birla Sun Life Multi-Cap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Multi Cap Fund,INF209KB1Y56,,Unknown,Other,,
148918,Aditya Birla Sun Life Multi-Cap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Multi Cap Fund,INF209KB1Y23,,Unknown,Other,,
148919,Aditya Birla Sun Life Multi-Cap Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Multi Cap Fund,INF209KB1Y31,,Unknown,Other,,
150498,Aditya Birla Sun Life Nifty 200 Momentum 30 ETF,Aditya Birla Sun Life Mutual Fund,Other Scheme - Other  ETFs,INF209KB14K7,,Unknown,Other,,
150497,Aditya Birla Sun Life Nifty 200 Quality 30 ETF,Aditya Birla Sun Life Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,INF209KB15K4,,Unknown,Other,,
115512,Aditya Birla Sun Life Nifty 50 ETF,Aditya Birla Sun Life Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,INF209KB19D1,,Unknown,Other,,
148962,Aditya Birla Sun Life Nifty 50 Equal Weight index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB1Z71,,Unknown,Other,,
148963,Aditya Birla Sun Life Nifty 50 Equal Weight index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB1Z89,INF209KB1Z97,Unknown,Other,,
148965,Aditya Birla Sun Life Nifty 50 Equal Weight index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB1Z48,,Unknown,Other,,
148964,Aditya Birla Sun Life Nifty 50 Equal Weight index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB1Z55,INF209KB1Z63,Unknown,Other,,
119648,Aditya Birla Sun Life Nifty 50 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209K01VY3,,Unknown,Other,,
101314,Aditya Birla Sun Life Nifty 50 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209K01LB2,,Unknown,Other,,
119649,Aditya Birla Sun Life Nifty 50 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209K01VX5,,Unknown,Other,,
101313,Aditya Birla Sun Life Nifty 50 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209K01LA4,INF209K01LC0,Unknown,Other,,
149262,Aditya Birla Sun Life Nifty Healthcare ETF,Aditya Birla Sun Life Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,INF209KB10C2,,Unknown,Other,,
149293,Aditya Birla Sun Life Nifty IT ETF,Aditya Birla Sun Life Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,INF209KB11D8,,Unknown,Other,,
152798,Aditya Birla Sun Life Nifty India Defence Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KC1183,,Unknown,Other,,
152799,Aditya Birla Sun Life Nifty India Defence Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KC1191,,Unknown,Other,,
152801,Aditya Birla Sun Life Nifty India Defence Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KC1167,,Unknown,Other,,
152800,Aditya Birla Sun Life Nifty India Defence Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KC1159,,Unknown,Other,,
148809,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB1W82,INF209KB1W90,Unknown,Other,,
148806,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB1W58,INF209KB1W66,Unknown,Other,,
148807,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB1W74,,Unknown,Other,,
148805,Aditya Birla Sun Life Nifty Midcap 150 Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB1W41,,Unknown,Other,,
145881,Aditya Birla Sun Life Nifty Next 50 ETF,Aditya Birla Sun Life Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,INF209KB16D7,,Unknown,Other,,
149838,Aditya Birla Sun Life Nifty Next 50 Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB10G3,,Unknown,Other,,
149839,Aditya Birla Sun Life Nifty Next 50 Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB11G1,,Unknown,Other,,
149837,Aditya Birla Sun Life Nifty Next 50 Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB12G9,,Unknown,Other,,
149836,Aditya Birla Sun Life Nifty Next 50 Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB13G7,,Unknown,Other,,
152620,Aditya Birla Sun Life Nifty PSE ETF,Aditya Birla Sun Life Mutual Fund,Exchange Traded Funds (ETFs) - Equity ETF,INF209KB19Z4,,Unknown,Other,,
149794,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB11F3,,Unknown,Other,,
149793,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB12F1,,Unknown,Other,,
149792,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB19E9,,Unknown,Other,,
149791,Aditya Birla Sun Life Nifty SDL Apr 2027 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB10F5,,Unknown,Other,,
149199,Aditya Birla Sun Life Nifty SDL Plus PSU Bond SEP 2026 60:40 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB18B7,,Unknown,Other,,
149200,Aditya Birla Sun Life Nifty SDL Plus PSU Bond SEP 2026 60:40 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB19B5,,Unknown,Other,,
149198,Aditya Birla Sun Life Nifty SDL Plus PSU Bond SEP 2026 60:40 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB16B1,,Unknown,Other,,
149201,Aditya Birla Sun Life Nifty SDL Plus PSU Bond SEP 2026 60:40 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB17B9,,Unknown,Other,,
150663,Aditya Birla Sun Life Nifty SDL SEP 2025 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB10M1,,Unknown,Other,,
150664,Aditya Birla Sun Life Nifty SDL SEP 2025 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB11M9,,Unknown,Other,,
150665,Aditya Birla Sun Life Nifty SDL SEP 2025 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB18L6,,Unknown,Other,,
150667,Aditya Birla Sun Life Nifty SDL SEP 2025 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB19L4,,Unknown,Other,,
151562,Aditya Birla Sun Life Nifty SDL SEP 2027 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB16T3,,Unknown,Other,,
151563,Aditya Birla Sun Life Nifty SDL SEP 2027 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB17T1,,Unknown,Other,,
151560,Aditya Birla Sun Life Nifty SDL SEP 2027 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB14T8,,Unknown,Other,,
151561,Aditya Birla Sun Life Nifty SDL SEP 2027 Index Fund,Aditya Birla Sun Life Mutual Fund,Other Scheme - Index Funds,INF209KB15T5,,Unknown,Other,,
148814,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB1W25,INF209KB1W33,Unknown,Other,,
148815,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB1W17,,Unknown,Other,,
148812,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB1V91,INF209KB1W09,Unknown,Other,,
148811,Aditya Birla Sun Life Nifty Smallcap 50 Index Fund,Aditya Birla Sun Life Mutual Fund,Index Funds - Equity Funds,INF209KB1V83,,Unknown,Other,,
147845,Aditya Birla Sun Life PSU Equity Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB1O90,,Unknown,Other,,
147844,Aditya Birla Sun Life PSU Equity Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB1O82,,Unknown,Other,,
147847,Aditya Birla Sun Life PSU Equity Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB1O74,,Unknown,Other,,
147846,Aditya Birla Sun Life PSU Equity Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB1O66,,Unknown,Other,,
147410,Aditya Birla Sun Life Pharma and Healthcare Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB1O33,INF209KB1O41,Unknown,Other,,
147409,Aditya Birla Sun Life Pharma and Healthcare Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB1O25,,Unknown,Other,,
147408,Aditya Birla Sun Life Pharma and Healthcare Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB1O09,INF209KB1O17,Unknown,Other,,
147407,Aditya Birla Sun Life Pharma and Healthcare Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KB1N91,,Unknown,Other,,
152684,Aditya Birla Sun Life Quant Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KC1118,,Unknown,Other,,
152685,Aditya Birla Sun Life Quant Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KC1126,,Unknown,Other,,
152686,Aditya Birla Sun Life Quant Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KC1092,,Unknown,Other,,
152687,Aditya Birla Sun Life Quant Fund,Aditya Birla Sun Life Mutual Fund,Equity Scheme - Sectoral/ Thematic,INF209KC1100,,Unknown,Other,,
146576,Aditya Birla Sun Life Retirement Fund-The 30s Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1I31,INF209KB1I49,Unknown,Other,,
146575,Aditya Birla Sun Life Retirement Fund-The 30s Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1I23,,Unknown,Other,,
146574,Aditya Birla Sun Life Retirement Fund-The 30s Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1I07,INF209KB1I15,Unknown,Other,,
146577,Aditya Birla Sun Life Retirement Fund-The 30s Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1H99,,Unknown,Other,,
146927,Aditya Birla Sun Life Retirement Fund-The 40s Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1I98,INF209KB1J06,Unknown,Other,,
146930,Aditya Birla Sun Life Retirement Fund-The 40s Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1I80,,Unknown,Other,,
146928,Aditya Birla Sun Life Retirement Fund-The 40s Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1I64,,Unknown,Other,,
146929,Aditya Birla Sun Life Retirement Fund-The 40s Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1I56,INF209KB1I72,Unknown,Other,,
146937,Aditya Birla Sun Life Retirement Fund-The 50s Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1J55,INF209KB1J63,Unknown,Other,,
146939,Aditya Birla Sun Life Retirement Fund-The 50s Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1J22,INF209KB1J30,Unknown,Other,,
146940,Aditya Birla Sun Life Retirement Fund-The 50s Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1J48,,Unknown,Other,,
146938,Aditya Birla Sun Life Retirement Fund-The 50s Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1J14,,Unknown,Other,,
146944,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1K11,INF209KB1K29,Unknown,Other,,
146942,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1J89,INF209KB1J97,Unknown,Other,,
146943,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1K03,,Unknown,Other,,
146941,Aditya Birla Sun Life Retirement Fund-The 50s Plus-Debt Plan,Aditya Birla Sun Life Mutual Fund,Solution Oriented Scheme - Retirement Fund,INF209KB1J71,,Unknown,Other,,
119496,Aditya Birla Sun Life Short Term Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Short Duration Fund,INF209KA1KQ6,INF209K01XL6,Unknown,Other,,
119498,Aditya Birla Sun Life Short Term Fund,Aditya Birla Sun Life Mutual Fund,Debt Scheme - Short Duration Fund,INF209K01XK8,,Unknown,Other,,
